Cluster	Caste	Module	dnds	total	Intra	Ext	Exp
EOG7D2Q90	Queen	 Orangered4	0.07402	74.97805108	12.57025949	62.40779159	214.8126538
EOG7DVP5S	Queen	 Orangered4	0.28081	33.90335414	2.520040315	31.38331383	101.7355999
EOG7KMFP0	Queen	 Orangered4	0.01441	45.21981223	4.415949416	40.80386281	577.0359158
EOG7M6P3D	Queen	 Orangered4	0.13302	37.37782742	2.949466638	34.42836078	239.9512157
EOG7MDDK4	Queen	 Orangered4	0.33378	81.39471344	9.945263359	71.44945008	223.1896601
EOG7MDDKB	Queen	 Orangered4	0.05961	28.92406956	4.681852327	24.24221724	77.61955187
EOG7NPQNS	Queen	 Orangered4	0.12102	57.91916116	5.228541358	52.6906198	187.5974441
EOG7PGPKW	Queen	 Orangered4	0.00183	56.02313321	7.5195404	48.50359281	127.320459
EOG7Q2X18	Queen	 Orangered4	0.10445	67.61154997	7.395517014	60.21603295	58.16960861
EOG7QCHR4	Queen	 Orangered4	0.1866	65.72374133	3.74052518	61.98321615	144.7254521
EOG7QGD01	Queen	 Orangered4	0.23969	40.86948417	5.855497436	35.01398673	247.0266622
EOG7QP4G6	Queen	 Orangered4	0.12138	45.41269454	5.865029552	39.54766499	332.7533222
EOG7RVKB5	Queen	 Orangered4	0.27283	62.87245945	8.253266034	54.61919342	137.9104422
EOG7SJP0P	Queen	 Orangered4	0.21066	36.91192308	4.163050651	32.74887243	91.5808634
EOG7T4WFD	Queen	 Orangered4	0.024	55.2048662	8.550265516	46.65460069	273.9089047
EOG7TBMX2	Queen	 Orangered4	0.11871	64.33385097	7.063566183	57.27028478	127.8714848
EOG7TV03P	Queen	 Orangered4	0.09295	36.97277618	2.862302841	34.11047334	145.6438187
EOG7V4KT4	Queen	 Orangered4	0.102	9.634405572	1.694908462	7.93949711	65.23441768
EOG7V4KTK	Queen	 Orangered4	0.00637	53.12427975	10.4931482	42.63113154	186.2326395
EOG7V7G1V	Queen	 Orangered4	0.1129	32.34007831	3.127846988	29.21223133	77.10608439
EOG7VJ2S1	Queen	 Orangered4	0.06877	56.00525578	2.340397284	53.66485849	658.0273219
EOG7VXJQX	Queen	 Orangered4	0.20701	26.29549225	3.039044241	23.25644801	130.1901184
EOG7VXJR2	Queen	 Orangered4	0.01035	50.75868571	4.173457188	46.58522853	185.4463093
EOG7WB1PT	Queen	 Orangered4	0.1696	10.40658421	2.197583313	8.209000897	132.5967723
EOG7WX84G	Queen	 Orangered4	0.0079	36.98807565	7.236706791	29.75136886	362.5221354
EOG7Z0TQT	Queen	 Orangered4	0.13819	51.15682281	7.961669528	43.19515328	165.9631678
EOG7ZH5XP	Queen	 Orangered4	0.15415	43.01159549	4.970667715	38.04092777	264.3134523
EOG7ZPXDZ	Queen	 Orangered4	0.21563	36.12957404	4.439489834	31.69008421	106.3339557
EOG7068KV	Queen	 Paleturquoise	0.17662	37.6119803	7.055055337	30.55692497	1.644182398
EOG70PMSP	Queen	 Paleturquoise	0.21081	39.09630601	4.743488423	34.35281758	351.0976209
EOG7133QC	Queen	 Paleturquoise	0.25829	36.39720948	10.61314134	25.78406814	218.0131914
EOG71CQFV	Queen	 Paleturquoise	0.25071	58.52194413	17.31223203	41.2097121	48.69890307
EOG71ZXW9	Queen	 Paleturquoise	0.05529	37.72121434	7.203749874	30.51746446	157.825001
EOG728JMJ	Queen	 Paleturquoise	0.26895	44.8948213	6.032509985	38.86231132	40.23370202
EOG72VS1P	Queen	 Paleturquoise	0.15234	43.36871891	10.4791156	32.88960331	163.6667467
EOG732HHG	Queen	 Paleturquoise	0.03691	45.96406732	11.41031117	34.55375614	90.54253038
EOG732HHH	Queen	 Paleturquoise	0.01611	28.99524911	6.492418599	22.50283052	90.99645372
EOG732HHM	Queen	 Paleturquoise	0.04528	41.68349242	4.960503521	36.7229889	82.26893105
EOG73880T	Queen	 Paleturquoise	0.15574	57.35445698	14.47813121	42.87632578	5.588466555
EOG73NQXK	Queen	 Paleturquoise	0.17995	24.26584853	8.944258953	15.32158957	165.492081
EOG73ZBNB	Queen	 Paleturquoise	0.15894	17.18961454	6.456679985	10.73293455	133.35288
EOG74534M	Queen	 Paleturquoise	0.11629	43.39877512	10.17734684	33.22142828	293.4180497
EOG75J8G4	Queen	 Paleturquoise	0.0646	30.19788895	8.11432143	22.08356752	111.477252
EOG77DT12	Queen	 Paleturquoise	0.14314	39.64179405	17.03052916	22.61126489	100.8899782
EOG77T8ZW	Queen	 Paleturquoise	0.07429	52.65001258	21.41186348	31.2381491	52.83900846
EOG783WPZ	Queen	 Paleturquoise	0.12396	27.45796074	4.380435806	23.07752493	133.9438502
EOG78DHDX	Queen	 Paleturquoise	0.2149	9.44410926	2.0059811	7.43812816	159.6048403
EOG78M7WC	Queen	 Paleturquoise	0.11861	48.19660036	10.07909863	38.11750173	56.5257869
EOG793M3D	Queen	 Paleturquoise	0.11757	12.94826224	2.526179854	10.42208238	50.16202134
EOG79D6T6	Queen	 Paleturquoise	0.03207	15.94094996	3.904637148	12.03631281	28.72321154
EOG79KZ8R	Queen	 Paleturquoise	0.13083	12.85430394	3.049116603	9.805187335	9.357900114
EOG79WK09	Queen	 Paleturquoise	0.37173	21.96925944	2.856359423	19.11290001	253.3495693
EOG79WK15	Queen	 Paleturquoise	0.07847	40.69841431	16.84614737	23.85226695	60.09071446
EOG7BW8D4	Queen	 Paleturquoise	0.0334	54.20576563	13.77927907	40.42648656	194.3134294
EOG7CP79G	Queen	 Paleturquoise	0.3454	44.0886405	8.723875141	35.36476536	146.9378904
EOG7CVZSK	Queen	 Paleturquoise	0.10307	57.38773434	10.38728018	47.00045416	90.61899933
EOG7CZV0X	Queen	 Paleturquoise	0.21989	70.58006522	10.16291096	60.41715426	10.21834789
EOG7F58WQ	Queen	 Paleturquoise	0.08927	107.2082719	14.00208765	93.2061843	75.73265392
EOG7FRH9Z	Queen	 Paleturquoise	0.02502	36.00300966	8.814206817	27.18880284	76.97441275
EOG7GR6Q0	Queen	 Paleturquoise	0.20788	9.646949166	1.703563366	7.9433858	58.00956983
EOG7GV2Z0	Queen	 Paleturquoise	0.13104	38.35731843	18.0706885	20.28662993	9.971012029
EOG7HBF51	Queen	 Paleturquoise	0.15799	43.54178422	6.07573238	37.46605184	45.43831608
EOG7HN1V1	Queen	 Paleturquoise	0.09367	25.20759969	7.259413803	17.94818589	2.545258119
EOG7HN1W4	Queen	 Paleturquoise	0.16034	57.28710609	11.16009726	46.12700883	5.72690131
EOG7HXNK4	Queen	 Paleturquoise	0.05485	18.24092673	4.1910102	14.04991653	48.14121434
EOG7J1HV6	Queen	 Paleturquoise	0.02788	32.23521757	10.7007096	21.53450798	31.72423014
EOG7J4D21	Queen	 Paleturquoise	0.16446	41.12094395	9.279047569	31.84189638	8.003444322
EOG7JHW1S	Queen	 Paleturquoise	0.06869	33.34727937	16.91636498	16.43091439	11.37734932
EOG7JXC0W	Queen	 Paleturquoise	0.06691	29.30327315	12.67830707	16.62496608	5.031990959
EOG7KDQ4X	Queen	 Paleturquoise	0.09444	40.40292862	7.407460698	32.99546792	32.22106847
EOG7KHKD6	Queen	 Paleturquoise	0.28979	32.24035387	8.634851144	23.60550273	193.9526317
EOG7KQ9VP	Queen	 Paleturquoise	0.20163	22.86651984	6.132940583	16.73357926	55.59680876
EOG7KT63T	Queen	 Paleturquoise	0.05009	64.88860915	15.0243304	49.86427876	34.35963829
EOG7M9J9K	Queen	 Paleturquoise	0.05393	18.87459618	4.069319783	14.8052764	107.1816916
EOG7MH8SG	Queen	 Paleturquoise	0.03577	18.145977	9.01876066	9.127216343	86.85396493
EOG7MQ18R	Queen	 Paleturquoise	0.06687	22.25951266	10.28338647	11.97612619	113.7184823
EOG7MWRS0	Queen	 Paleturquoise	0.0272	75.48111054	17.07331468	58.40779585	44.86182053
EOG7N6CG2	Queen	 Paleturquoise	0.11754	14.16048275	4.684128388	9.476354364	48.22580908
EOG7ND3Z1	Queen	 Paleturquoise	0.14855	31.0110509	14.31583089	16.69522001	138.8516595
EOG7NPQNM	Queen	 Paleturquoise	0.03932	26.48893229	7.696663236	18.79226905	16.46468106
EOG7P36M7	Queen	 Paleturquoise	0.09276	9.108419217	2.788810038	6.319609179	2.723508753
EOG7P8Z34	Queen	 Paleturquoise	0.18123	41.83841092	13.15592383	28.6824871	29.30912898
EOG7PW5JH	Queen	 Paleturquoise	0.10909	19.78879356	3.960457432	15.82833613	46.04894865
EOG7Q5S7J	Queen	 Paleturquoise	0.35522	56.48888539	6.511670337	49.97721505	69.18393542
EOG7Q5S80	Queen	 Paleturquoise	0.23953	50.00920233	20.02524999	29.98395234	10.64948097
EOG7QCHR2	Queen	 Paleturquoise	0.18392	103.6003801	20.22659142	83.37378869	8.408121464
EOG7QGCZR	Queen	 Paleturquoise	0.0781	15.0374973	4.050319323	10.98717798	81.03356538
EOG7QS0P7	Queen	 Paleturquoise	0.06758	39.63822471	7.845849099	31.79237561	30.10174555
EOG7QS0PM	Queen	 Paleturquoise	0.1418	17.73281883	5.80697961	11.92583922	217.6787658
EOG7QZR55	Queen	 Paleturquoise	0.01959	28.75204177	8.678917465	20.07312431	114.4246587
EOG7R8BVN	Queen	 Paleturquoise	0.0208	40.01069339	13.15416029	26.8565331	25.38430415
EOG7RC74B	Queen	 Paleturquoise	0.07126	92.86158335	20.46861504	72.39296831	58.04511052
EOG7RRQ2H	Queen	 Paleturquoise	0.07676	15.07549276	4.433344913	10.64214784	25.32859329
EOG7RZFJJ	Queen	 Paleturquoise	0.12364	18.64089301	4.494359681	14.14653333	74.43396497
EOG7SJNZR	Queen	 Paleturquoise	0.06634	12.22457755	2.447728972	9.77684858	65.59390225
EOG7T215H	Queen	 Paleturquoise	0.10676	16.50991845	9.284192614	7.225725832	73.31213973
EOG7T4WDX	Queen	 Paleturquoise	0.0567	66.74558163	8.412452143	58.33312949	31.32303765
EOG7T4WF8	Queen	 Paleturquoise	0.06541	105.3051032	25.01927337	80.28582984	136.4711143
EOG7TFH52	Queen	 Paleturquoise	0.19094	41.96188095	15.97792145	25.9839595	252.5749854
EOG7TJCC0	Queen	 Paleturquoise	0.07178	18.36879063	4.019432338	14.34935829	95.28978492
EOG7TN7MJ	Queen	 Paleturquoise	0.16157	58.73401042	12.14719344	46.58681698	30.92923577
EOG7TR3VN	Queen	 Paleturquoise	0.16678	55.29184959	7.986357153	47.30549244	104.6727451
EOG7VMZ16	Queen	 Paleturquoise	0.02149	22.60276248	3.442099322	19.16066316	484.5540259
EOG7VTPH3	Queen	 Paleturquoise	0.05541	94.02738859	11.76971834	82.25767025	1605.873312
EOG7VXJQH	Queen	 Paleturquoise	0.15583	30.6354035	8.626225911	22.00917759	12.56412512
EOG7XMBSM	Queen	 Paleturquoise	0.21313	63.43342809	10.90736532	52.52606277	94.01547816
EOG7XT385	Queen	 Paleturquoise	0.03114	24.14309937	13.88372369	10.25937568	65.46465334
EOG7Z0TRH	Queen	 Paleturquoise	0.15306	40.79482944	8.33906838	32.45576106	185.4912447
EOG7Z6K73	Queen	 Paleturquoise	0.07473	32.92972473	5.803260263	27.12646447	78.6471411
EOG7ZD9PZ	Queen	 Paleturquoise	0.14419	24.48411508	9.140184241	15.34393084	100.2602119
EOG70D128	Queen	 Plum1	0.10531	21.34530621	3.079676644	18.26562957	125.4722465
EOG72P1JN	Queen	 Plum1	0.0487	22.03295074	5.256314451	16.77663629	94.76425805
EOG7387ZN	Queen	 Plum1	0.06616	37.7902174	5.225079047	32.56513836	37.29381671
EOG73C470	Queen	 Plum1	0.04494	86.15434818	19.19468468	66.95966351	26.2831403
EOG73VGDJ	Queen	 Plum1	0.06293	35.30646088	5.642178547	29.66428233	111.2550144
EOG754SHX	Queen	 Plum1	0.20894	79.84828436	11.92822343	67.92006093	35.6850632
EOG75FD7G	Queen	 Plum1	0.04594	22.39825655	3.493500277	18.90475628	28.62258118
EOG75R0ZR	Queen	 Plum1	0.58375	29.94300463	5.027355082	24.91564955	126.3426775
EOG76HZVM	Queen	 Plum1	0.054	14.22123626	1.65707662	12.56415964	40.32424233
EOG76MV48	Queen	 Plum1	0.0001	25.4639925	5.137960561	20.32603194	31.12535631
EOG76TKKH	Queen	 Plum1	0.36086	41.621304	10.42579795	31.19550606	68.98462609
EOG76XFTR	Queen	 Plum1	0.29313	14.28264767	2.016844802	12.26580287	56.69027452
EOG771B23	Queen	 Plum1	0.03842	20.80926555	6.155783029	14.65348252	31.09623723
EOG78Q444	Queen	 Plum1	0.06676	40.39608918	5.295066475	35.1010227	86.91518559
EOG790QTW	Queen	 Plum1	0.05786	40.09843608	3.279003256	36.81943283	93.95617171
EOG790QVP	Queen	 Plum1	0.09798	61.23758237	4.413761635	56.82382073	5.169348655
EOG793M2N	Queen	 Plum1	0.11554	12.31659649	2.728997499	9.587598987	48.09775973
EOG79D6ST	Queen	 Plum1	0.05489	39.08321362	5.706414047	33.37679958	77.62936394
EOG7C8RBB	Queen	 Plum1	0.11015	56.125654	4.05970547	52.06594853	50.72520773
EOG7DNXP9	Queen	 Plum1	0.02898	14.82160776	1.844176978	12.97743079	59.59857299
EOG7FC1BZ	Queen	 Plum1	0.28807	45.99785922	10.58021443	35.4176448	41.71352145
EOG7FFWKV	Queen	 Plum1	0.07487	8.373641361	1.281778982	7.091862379	29.4290789
EOG7FJRV0	Queen	 Plum1	0.29	32.43980434	7.962247551	24.47755679	66.25070551
EOG7G241C	Queen	 Plum1	0.09513	36.25724967	2.662035908	33.59521376	139.6842567
EOG7G508B	Queen	 Plum1	0.05905	21.89153195	6.314047812	15.57748414	76.31923643
EOG7G7VHW	Queen	 Plum1	0.1397	37.72749923	9.13826224	28.58923699	7.153124931
EOG7GR6PP	Queen	 Plum1	0.12159	27.58461039	5.526802031	22.05780836	35.4144383
EOG7HF9CD	Queen	 Plum1	0.06819	41.93066673	4.393609036	37.53705769	115.9585345
EOG7JHW0Z	Queen	 Plum1	0.1858	27.01511241	7.636306722	19.37880569	23.301809
EOG7M3SV8	Queen	 Plum1	0.09226	13.1926975	2.472040399	10.7206571	6.344164711
EOG7MQ184	Queen	 Plum1	0.16512	20.80758229	5.060250752	15.74733154	71.01591196
EOG7MWRRW	Queen	 Plum1	0.00796	66.87986508	5.521861511	61.35800357	13.8474969
EOG7N0N0D	Queen	 Plum1	0.724	20.23405057	2.392711062	17.8413395	90.42039932
EOG7ND3XJ	Queen	 Plum1	0.13913	30.90977146	5.262953595	25.64681787	26.68824398
EOG7Q8NGH	Queen	 Plum1	0.24973	39.07333069	11.35208024	27.72125045	58.30102141
EOG7QGCZ6	Queen	 Plum1	0.20313	35.48950368	3.827629307	31.66187437	18.21702277
EOG7RVK9B	Queen	 Plum1	0.0544	34.85399596	5.037365076	29.81663089	203.6921385
EOG7S561H	Queen	 Plum1	0.25041	15.39934279	3.760401496	11.6389413	132.4246865
EOG7T2166	Queen	 Plum1	0.16708	45.84248291	8.259295222	37.58318769	30.83922319
EOG7TFH4F	Queen	 Plum1	0.11397	16.29499276	3.295485018	12.99950774	6.343668848
EOG7V4KSH	Queen	 Plum1	0.0141	26.39003934	4.499388666	21.89065068	26.94470149
EOG7WDWX3	Queen	 Plum1	0.07767	12.59615636	3.397199675	9.198956685	239.1778347
EOG7WHS50	Queen	 Plum1	0.20232	23.83525117	4.22646735	19.60878382	64.4071884
EOG7XDM98	Queen	 Plum1	0.05252	57.03200761	10.07404907	46.95795854	71.43846584
EOG7XQ70R	Queen	 Plum1	0.16121	47.39237156	2.872911845	44.51945971	5.94416359
EOG7XQ70T	Queen	 Plum1	0.06724	68.83523266	4.827072861	64.0081598	138.6843656
EOG7Z9FFV	Queen	 Plum1	0.04796	45.25724189	5.566536813	39.69070507	180.2360978
EOG7ZPXDF	Queen	 Plum1	0.23214	14.29689617	2.163485708	12.13341046	68.66837309
EOG700J34	Queen	 Red	0.119	20.65134685	2.99815055	17.6531963	100.8338819
EOG7068K2	Queen	 Red	0.12486	55.4259961	31.9876233	23.4383728	14.18290961
EOG7068K3	Queen	 Red	0.14782	81.0924295	16.2576499	64.8347796	17.94990986
EOG7068K5	Queen	 Red	0.16608	18.40173093	4.335307719	14.06642321	5.374335063
EOG7094SZ	Queen	 Red	0.10879	24.28248012	5.677630047	18.60485007	58.95542511
EOG7094TK	Queen	 Red	0.14511	113.0746246	59.29005079	53.78457381	58.77057539
EOG70GW8W	Queen	 Red	0.05058	79.51365554	44.52163722	34.99201832	150.0692529
EOG70PMS8	Queen	 Red	0.19514	76.00177279	18.23446183	57.76731096	22.97389046
EOG70SH0F	Queen	 Red	0.06343	52.79557004	21.92445239	30.87111765	99.10570426
EOG70SH0W	Queen	 Red	0.23957	23.79177502	11.25136062	12.5404144	61.49841584
EOG70SH16	Queen	 Red	0.21884	26.99304385	5.971348512	21.02169534	60.31502473
EOG70SH1J	Queen	 Red	0.01435	93.82190537	58.79335504	35.02855033	94.78042293
EOG70WC85	Queen	 Red	0.277	166.5357529	83.44901397	83.0867389	5.375792543
EOG7107H3	Queen	 Red	0.13308	40.29829637	15.48259558	24.81570079	8.730660842
EOG7133QJ	Queen	 Red	0.15256	45.2900638	7.222879865	38.06718394	9.792072662
EOG715ZZ6	Queen	 Red	0.0788	211.4242319	90.57210527	120.8521266	79.44632117
EOG718V6H	Queen	 Red	0.05108	79.62426601	39.19503627	40.42922974	41.14229987
EOG71CQF2	Queen	 Red	0.01764	98.09474003	67.24297902	30.85176102	7.918352605
EOG71CQF7	Queen	 Red	0.01742	48.23419961	15.59860501	32.6355946	122.7998735
EOG71GKPR	Queen	 Red	0.04241	45.14631834	21.27773468	23.86858366	341.7732503
EOG71PB4Z	Queen	 Red	0.19028	54.55292867	41.38159604	13.17133264	45.03707518
EOG71PB53	Queen	 Red	0.17309	37.26054254	5.431592256	31.82895028	63.46938908
EOG71S6CV	Queen	 Red	0.03915	23.39450424	7.620229111	15.77427513	108.0278627
EOG71W2N7	Queen	 Red	0.11609	32.84767061	3.584973866	29.26269674	619.2804281
EOG71ZXVQ	Queen	 Red	0.16357	68.59911089	36.73291605	31.86619484	32.58857734
EOG728JKK	Queen	 Red	0.10235	62.35095883	15.18027699	47.17068184	4.466720453
EOG72CDTF	Queen	 Red	0.24414	11.76975584	1.834584046	9.935171795	124.908148
EOG72G92B	Queen	 Red	0.36227	32.57487625	16.46294272	16.11193353	48.60124979
EOG72G92F	Queen	 Red	0.23744	13.49649649	1.400636754	12.09585973	35.98133288
EOG72K599	Queen	 Red	0.05232	77.01795447	42.84316917	34.1747853	41.09619456
EOG72K59J	Queen	 Red	0.05322	26.498916	7.060339767	19.43857624	54.43005794
EOG72K59N	Queen	 Red	0.34358	31.85922796	7.26545544	24.59377252	24.59781389
EOG72K5B3	Queen	 Red	0.03196	44.34474128	12.18713175	32.15760952	176.6116887
EOG72P1JG	Queen	 Red	0.40208	204.116847	33.69495555	170.4218915	18.64950016
EOG72P1JR	Queen	 Red	0.04396	77.36975154	22.28352113	55.08623041	83.22130101
EOG72RWS5	Queen	 Red	0.20606	74.77010683	13.46108138	61.30902545	142.0696157
EOG72RWS7	Queen	 Red	0.02176	43.76732057	31.99083162	11.77648895	250.400932
EOG72RWSH	Queen	 Red	0.14382	79.1717685	51.9959354	27.1758331	19.61540638
EOG732HHS	Queen	 Red	0.01883	69.1938246	11.83749163	57.35633297	9.309913338
EOG735CQX	Queen	 Red	0.12027	26.88694002	7.943795254	18.94314477	44.77956586
EOG7387ZP	Queen	 Red	0.29396	37.32182874	6.925873039	30.3959557	49.90785549
EOG7387ZW	Queen	 Red	0.1784	12.94959555	3.844936958	9.104658592	707.2546934
EOG73C46P	Queen	 Red	0.05302	65.89070471	34.41870449	31.47200022	39.4378462
EOG73C46R	Queen	 Red	0.1172	68.73368154	15.86413141	52.86955013	33.5295577
EOG73C46W	Queen	 Red	0.07109	63.56788482	24.77475599	38.79312883	14.43309588
EOG73G0FW	Queen	 Red	0.08337	129.3353717	70.03247218	59.30289954	5.733074422
EOG73G0G4	Queen	 Red	0.00644	52.94912027	20.03948778	32.90963249	3.503039161
EOG73JVPF	Queen	 Red	0.05691	78.035865	47.88888017	30.14698483	43.42142167
EOG73JVPG	Queen	 Red	0.08269	51.41394004	25.70061523	25.71332481	10.1992038
EOG73RM5R	Queen	 Red	0.0532	65.19093985	30.53110689	34.65983296	28.22487336
EOG74534K	Queen	 Red	0.08808	22.61093164	9.166294516	13.44463712	22.03610669
EOG74BTM3	Queen	 Red	0.08934	24.29452022	4.886095303	19.40842492	20.19282812
EOG74NF9W	Queen	 Red	0.11793	45.72984661	17.84357855	27.88626807	44.2666869
EOG74NFB6	Queen	 Red	0.06797	93.5040407	9.201124055	84.30291664	30.59237657
EOG74NFBP	Queen	 Red	0.15071	18.24415907	5.062780887	13.18137818	10.74635213
EOG74V5ST	Queen	 Red	0.11367	95.11670889	49.62688785	45.48982104	103.6531726
EOG751X8N	Queen	 Red	0.13229	53.0941133	16.5875516	36.5065617	21.94845452
EOG754SHJ	Queen	 Red	0.0686	92.81435262	41.80811926	51.00623336	20.2430635
EOG757NRC	Queen	 Red	0.11191	23.74380476	3.497931383	20.24587338	72.97187553
EOG75BJ0C	Queen	 Red	0.19017	20.74761884	6.260218802	14.48740003	15.72639935
EOG75BJ0K	Queen	 Red	0.19608	18.83334932	6.76624811	12.06710121	65.24617701
EOG75FD79	Queen	 Red	0.11302	143.0037346	61.20559697	81.7981376	6.146139353
EOG75FD81	Queen	 Red	0.08787	31.26505073	20.38058354	10.88446719	3.056309442
EOG75J8G3	Queen	 Red	0.23288	10.37538062	0.849764588	9.525616029	179.6073584
EOG75J8GB	Queen	 Red	0.24322	79.70020495	34.69421768	45.00598726	19.26762442
EOG75J8GF	Queen	 Red	0.21024	33.48667042	2.726052961	30.76061746	60.65109191
EOG75J8GH	Queen	 Red	0.31834	38.34439059	17.16256512	21.18182547	134.0202072
EOG75R0Z9	Queen	 Red	0.02712	38.48892794	21.30036479	17.18856315	124.6238664
EOG75XRDZ	Queen	 Red	0.07225	51.33439034	29.84012219	21.49426815	20.11192154
EOG75XRF8	Queen	 Red	0.12962	54.32198007	24.69153085	29.63044922	15.77817333
EOG75XRFC	Queen	 Red	0.02683	34.71776174	6.647777742	28.06998399	65.0645156
EOG761MP0	Queen	 Red	0.32039	83.31861839	45.10021579	38.2184026	65.81158818
EOG764GWQ	Queen	 Red	0.26031	66.96384001	35.48106968	31.48277033	49.5943923
EOG764GX2	Queen	 Red	0.15166	92.83719979	41.72125504	51.11594476	8.726133207
EOG764GXB	Queen	 Red	0.05029	41.45637232	12.68808744	28.76828489	222.0428218
EOG767C53	Queen	 Red	0.13256	36.54528839	3.628799237	32.91648915	14.33053702
EOG767C56	Queen	 Red	0.05297	64.06566082	37.49712108	26.56853975	57.34411022
EOG76F3MG	Queen	 Red	0.03567	38.50747277	23.67730115	14.83017162	178.1486583
EOG76F3MK	Queen	 Red	0.11512	59.8038161	22.64320275	37.16061335	51.12363026
EOG76F3N6	Queen	 Red	0.08944	71.38863169	34.05193814	37.33669355	5.219916925
EOG76F3N7	Queen	 Red	0.13023	59.37425064	26.7486327	32.62561793	32.13544299
EOG76HZVQ	Queen	 Red	0.08224	40.00950423	4.314145035	35.6953592	33.80400856
EOG76MV45	Queen	 Red	0.0303	100.6984623	67.52240503	33.17605722	13.13725959
EOG76XFTF	Queen	 Red	0.05677	50.86391793	30.53648898	20.32742895	27.66817118
EOG76XFTV	Queen	 Red	0.0644	54.20328859	8.353894189	45.84939441	88.24757354
EOG76XFV9	Queen	 Red	0.47368	17.10961382	3.621960132	13.48765369	556.6452194
EOG7772JM	Queen	 Red	0.17101	85.32509842	56.6086564	28.71644203	20.30580236
EOG779XS2	Queen	 Red	0.21489	33.49432242	8.503756295	24.99056612	45.78088844
EOG77DT16	Queen	 Red	0.05885	27.82549956	15.59074722	12.23475234	28.17874681
EOG77HP8B	Queen	 Red	0.22998	42.69730656	1.192576396	41.50473017	104.5373209
EOG77HP90	Queen	 Red	0.2455	34.23700981	13.65546559	20.58154423	308.5831343
EOG77MJH3	Queen	 Red	0.06442	50.07968592	22.39291076	27.68677516	30.38066422
EOG77QDRQ	Queen	 Red	0.04794	35.77286584	14.66535271	21.10751313	25.79019775
EOG77X56G	Queen	 Red	0.51093	28.59931399	13.55556414	15.04374984	7.514513892
EOG77X56M	Queen	 Red	0.12858	60.63486844	38.72638422	21.90848421	15.839162
EOG7811G0	Queen	 Red	0.16074	107.9018591	70.11159655	37.79026259	7.335567835
EOG789N5S	Queen	 Red	0.10655	56.60777856	8.018735959	48.5890426	54.68659002
EOG78DHD8	Queen	 Red	0.08027	29.44471294	10.88028543	18.56442752	33.01915773
EOG78M7W2	Queen	 Red	0.12317	216.9819467	100.0067377	116.975209	429.4565532
EOG78M7W5	Queen	 Red	0.20302	39.45416857	3.773097948	35.68107062	57.78920172
EOG78M7X2	Queen	 Red	0.38835	53.43789597	11.72189889	41.71599709	90.44734879
EOG78Q443	Queen	 Red	0.248	47.37623298	17.72613399	29.65009898	43.52813385
